imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
200.jpg,          1,          4,   201.0769,   194.9231,   149.5385,     3.1623,     3.1623,     3.1623,    78.2010,    -5.0009,    23.6601,     5.9199,     2.2242,     5.6445,     0.1447,     0.2587,     0.7885,     0.0136,     0.0596,     0.0637,         26,    19.0300,     0.9118,     9.5624,     3.9264,     0.0000,     0.0000,     0.0000,         98,         86,          7,          8, DEFECTOS 
200.jpg,          1,          5,   183.6800,   178.2800,   138.1200,     3.1623,     3.1623,     3.1623,    72.1644,    -4.5505,    21.3118,     5.1331,     1.2630,     4.8422,     0.1472,     0.2513,     0.7203,     0.0072,     0.0661,     0.0523,         25,    27.4660,     0.4385,     8.4030,     7.5522,     0.0000,     0.0000,     0.0000,        105,         20,          8,          9, DEFECTOS 
200.jpg,          1,          6,   218.5000,   214.1875,   150.1250,     4.0000,     4.0000,     4.0000,    84.6931,    -8.0241,    32.1997,     3.7181,     2.4133,    10.1365,     0.1555,     0.3149,     0.8569,     0.0042,     0.0994,     0.0405,         16,    17.2520,     0.9392,     9.0061,     3.0913,     0.0000,     0.0000,     0.0000,        105,         97,          8,          4, DEFECTOS 
200.jpg,          1,          7,   196.9926,   176.3494,    80.1115,     1.0000,     1.0000,     1.0000,    71.9170,    -3.6952,    50.1305,    11.0834,     5.6767,    10.5570,     0.1379,     0.6060,     0.7725,     0.0146,     0.1697,     0.0989,          6,     6.3680,     0.8333,     4.0000,     2.2111,     0.0000,     0.0000,     0.0000,        106,         77,         26,         21, DEFECTOS 
200.jpg,          1,          8,   205.4565,   202.7826,   107.6739,     2.4495,     2.4495,     2.4495,    80.0517,   -11.6010,    46.7848,     6.7519,     4.4790,    14.5011,     0.1636,     0.4840,     0.8154,     0.0139,     0.1632,     0.0678,         46,    37.2000,     0.9003,    14.2242,     6.1903,     0.0000,     0.0000,     0.0000,        107,        127,          8,         14, DEFECTOS 
200.jpg,          1,          9,   194.0952,   181.4286,    85.4286,     3.4641,     3.4641,     3.4641,    73.1328,    -7.6699,    49.4043,     4.4201,     2.1737,     7.8015,     0.1473,     0.5603,     0.7612,     0.0066,     0.0904,     0.0568,         21,    15.7300,     0.8918,     7.9896,     3.6144,     0.0000,     0.0000,     0.0000,        113,        181,          8,          4, DEFECTOS 
200.jpg,          1,         10,   213.4773,   204.2273,    88.4773,     2.4495,     2.4495,     2.4495,    80.8913,   -10.6704,    56.2618,     5.9719,     2.2837,    12.1951,     0.1540,     0.5928,     0.8372,     0.0053,     0.1624,     0.0615,         44,    24.3560,     0.5911,     8.8701,     7.1545,     0.0000,     0.0000,     0.0000,        125,        133,          8,          8, DEFECTOS 
200.jpg,          1,         11,   218.9762,   219.1429,   136.7143,     2.4495,     2.4495,     2.4495,    85.8027,   -11.9045,    40.3658,     5.1477,     3.0690,     9.8795,     0.1667,     0.3822,     0.8653,     0.0078,     0.0989,     0.0552,         42,    33.8340,     0.9805,    18.1441,     3.5671,     0.0000,     0.0000,     0.0000,        130,         46,         15,         10, DEFECTOS 
200.jpg,          1,         12,   207.4000,   211.8000,   184.4000,     7.1414,     7.1414,     7.1414,    83.8130,    -6.2374,    13.0876,     5.9527,     1.2018,     2.4840,     0.1933,     0.1310,     0.8306,     0.0023,     0.0315,     0.0638,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        172,         82,          3,          3, DEFECTOS 
200.jpg,          1,         13,   216.2500,   217.9167,   160.0000,     4.5826,     4.5826,     4.5826,    85.6196,    -9.6698,    28.4150,     5.0545,     1.9430,     4.6513,     0.1712,     0.2686,     0.8565,     0.0098,     0.0442,     0.0558,         12,    10.0320,     0.7468,     4.9960,     3.3226,     0.0000,     0.0000,     0.0000,        176,         81,          4,          5, DEFECTOS 
200.jpg,          2,          1,   210.4884,   208.7209,   176.2093,     2.4495,     2.4495,     2.4495,    83.1003,    -4.7247,    16.3969,     5.2022,     3.0486,     7.3485,     0.1541,     0.1656,     0.8274,     0.0287,     0.0678,     0.0561,          2,     1.9600,     0.8660,     2.3094,     1.1547,     0.0000,     0.0000,     0.0000,         28,        102,          9,         11, DEFECTOS 
200.jpg,          2,          2,   218.0000,   217.0000,   214.0000,     0.0000,     0.0000,     1.0000,    86.6950,    -0.1957,     1.5936,     0.0252,     0.1773,     0.4916,     0.1222,     0.0183,     0.8549,     0.0111,     0.0046,     0.0000,          2,     1.9600,     0.8660,     2.3094,     1.1547,     0.0000,     0.0000,     0.0000,         28,        111,          1,          2, DEFECTOS 
200.jpg,          2,          3,   114.6364,   113.6364,    83.8182,     4.7958,     4.7958,     4.7958,    47.0282,    -4.8380,    16.7756,    10.7600,     0.6810,     3.3756,     0.1647,     0.2880,     0.4535,     0.0168,     0.0892,     0.1059,         11,    10.0320,     0.7981,     5.1004,     3.0734,     0.0000,     0.0000,     0.0000,         79,        119,          5,          4, DEFECTOS 
200.jpg,          2,          4,   153.6311,   150.9165,    89.7309,     1.0000,     1.0000,     1.0000,    61.2322,    -8.0036,    32.2534,    10.8506,     3.1896,    10.2520,     0.1590,     0.4290,     0.6053,     0.0132,     0.1456,     0.1116,          3,     3.0930,     0.7303,     2.5820,     1.7638,     0.0000,     0.0000,     0.0000,         85,         23,         31,         28, DEFECTOS 
200.jpg,          2,          5,   189.2121,   187.5758,   109.2727,     2.8284,     2.8284,     2.8284,    74.6359,   -10.6993,    39.6353,     5.8226,     2.6672,     7.1886,     0.1620,     0.4269,     0.7444,     0.0117,     0.0828,     0.0604,         33,    24.9100,     0.9396,    12.1399,     4.1542,     0.0000,     0.0000,     0.0000,         85,         42,         12,          5, DEFECTOS 
200.jpg,          2,          6,   188.6585,   180.6098,   100.9024,     1.7321,     1.7321,     1.7321,    72.6514,    -7.7713,    40.9286,     6.2342,     2.1387,    12.6935,     0.1522,     0.4731,     0.7404,     0.0082,     0.1701,     0.0606,         82,    45.0820,     0.8113,    15.4203,     9.0142,     0.0000,     0.0000,     0.0000,         88,         53,         10,         17, DEFECTOS 
200.jpg,          2,          7,   180.3514,   184.2162,   111.5676,     2.6458,     2.6458,     2.6458,    73.0075,   -12.1944,    36.2733,     8.5828,     2.8574,     8.3283,     0.1750,     0.4060,     0.7237,     0.0083,     0.1241,     0.0909,         37,    20.6180,     0.3954,     7.3940,     6.7914,     0.0000,     0.0000,     0.0000,        112,         50,          7,          8, DEFECTOS 
200.jpg,          2,          8,   182.4815,   184.8519,   143.8148,     3.0000,     3.0000,     3.0000,    73.9184,    -7.6655,    20.6349,     6.5556,     2.5244,     5.8013,     0.1750,     0.2255,     0.7256,     0.0111,     0.0689,     0.0693,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,        117,         22,          6,          9, DEFECTOS 
200.jpg,          2,          9,   186.7059,   186.9412,   154.7059,     3.8730,     3.8730,     3.8730,    75.0385,    -5.5508,    16.3486,     5.6393,     1.5541,     3.7474,     0.1671,     0.1750,     0.7349,     0.0073,     0.0408,     0.0615,         17,    16.8720,     0.9586,     9.2757,     2.6420,     0.0000,     0.0000,     0.0000,        123,         22,          7,          7, DEFECTOS 
200.jpg,          2,         10,   175.8462,   179.6923,   135.9231,     4.4721,     4.4721,     4.4721,    71.9070,    -8.5842,    21.9103,     2.6663,     2.9230,     7.8082,     0.1805,     0.2426,     0.7047,     0.0057,     0.0844,     0.0297,         13,    12.8440,     0.9122,     6.8341,     2.8007,     0.0000,     0.0000,     0.0000,        128,         42,          6,          5, DEFECTOS 
200.jpg,          2,         11,   119.6250,   124.7500,    94.0000,     5.6569,     5.6569,     5.6569,    51.1059,    -7.4898,    16.2012,     4.2997,     2.0649,     4.7656,     0.1946,     0.2501,     0.4892,     0.0015,     0.0818,     0.0418,          8,     7.2200,     0.5477,     3.6515,     3.0551,     0.0000,     0.0000,     0.0000,        128,        109,          4,          3, DEFECTOS 
200.jpg,          2,         12,   174.4865,   178.0270,   130.4054,     2.6458,     2.6458,     2.6458,    71.2084,    -9.0175,    24.0207,     6.0364,     3.0572,     7.7945,     0.1739,     0.2724,     0.6988,     0.0305,     0.0980,     0.0631,          3,     3.0930,     0.7303,     2.5820,     1.7638,     0.0000,     0.0000,     0.0000,        132,         34,         11,          8, DEFECTOS 
200.jpg,          2,         13,   178.0000,   178.6667,   171.6667,     9.2195,     9.2195,     9.2195,    72.5315,    -1.4960,     3.4559,     6.3935,     1.2273,     2.5900,     0.1197,     0.0372,     0.7007,     0.0853,     0.0271,     0.0703,          3,     3.0930,     0.7303,     2.5820,     1.7638,     0.0000,     0.0000,     0.0000,        141,         34,          2,          2, DEFECTOS 
200.jpg,          3,          1,   196.0233,   191.5814,    89.6744,     2.4495,     2.4495,     2.4495,    76.0663,   -11.4499,    50.1280,     6.7492,     2.0267,    10.5395,     0.1596,     0.5544,     0.7688,     0.0053,     0.1658,     0.0729,         43,    23.1320,     0.2990,     7.9030,     7.5415,     0.0000,     0.0000,     0.0000,         14,         53,          7,          8, DEFECTOS 
200.jpg,          3,          2,   200.7857,   202.2143,   165.8571,     4.2426,     4.2426,     4.2426,    80.4303,    -6.5721,    18.0481,     4.2984,     1.7853,     4.2538,     0.1720,     0.1812,     0.7933,     0.0056,     0.0456,     0.0460,         14,    14.0600,     0.9378,     7.6470,     2.6547,     0.0000,     0.0000,     0.0000,         25,         37,          6,          6, DEFECTOS 
200.jpg,          3,          3,   179.3460,   175.4060,   114.9428,     1.0000,     1.0000,     1.0000,    70.4735,    -7.4792,    31.4302,    12.6712,     3.3381,    10.3376,     0.1560,     0.3763,     0.7067,     0.0167,     0.1448,     0.1303,          7,     7.4020,     0.8003,     4.1633,     2.4963,     0.0000,     0.0000,     0.0000,         28,         26,         28,         29, DEFECTOS 
200.jpg,          3,          4,   195.1220,   189.1463,    98.0976,     2.4495,     2.4495,     2.4495,    75.4046,    -9.6349,    45.0849,     9.6209,     4.6660,    14.2538,     0.1533,     0.5152,     0.7659,     0.0151,     0.1984,     0.1004,         41,    22.3960,     0.7024,     8.8352,     6.2887,     0.0000,     0.0000,     0.0000,         31,         56,          7,          9, DEFECTOS 
200.jpg,          3,          5,   161.6000,   163.6000,   150.4000,     7.1414,     7.1414,     7.1414,    66.6578,    -3.1572,     6.6112,     6.3784,     0.0801,     0.2212,     0.1919,     0.0816,     0.6416,     0.0007,     0.0088,     0.0662,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         52,         56,          3,          3, DEFECTOS 
200.jpg,          3,          6,   181.2143,   186.6429,   112.7857,     4.2426,     4.2426,     4.2426,    73.7969,   -12.9917,    36.6230,     6.3237,     2.8247,     9.2382,     0.1791,     0.3990,     0.7319,     0.0025,     0.1090,     0.0677,         14,    11.1400,     0.8248,     5.7238,     3.2367,     0.0000,     0.0000,     0.0000,         54,         64,          3,          6, DEFECTOS 
200.jpg,          3,          7,   163.8000,   156.6000,   139.0000,     7.1414,     7.1414,     7.1414,    64.7101,    -0.4562,    10.1478,     4.0879,     0.1995,     1.0500,     0.1182,     0.1512,     0.6424,     0.0023,     0.0100,     0.0443,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         61,         46,          3,          3, DEFECTOS 
200.jpg,          3,          8,   167.8163,   167.5102,    87.9388,     2.2361,     2.2361,     2.2361,    67.1278,   -10.9173,    40.2473,     7.9515,     3.4707,    11.1970,     0.1648,     0.4959,     0.6638,     0.0109,     0.1732,     0.0820,         49,    28.8720,     0.7367,    10.3752,     7.0160,     0.0000,     0.0000,     0.0000,         63,         65,         10,          8, DEFECTOS 
200.jpg,          3,          9,   191.1384,   184.6358,   106.3212,     0.0000,     0.0000,     0.0000,    73.5275,    -7.8734,    38.8883,    19.9040,     4.4971,    18.2289,     0.1570,     0.4867,     0.7524,     0.0254,     0.2449,     0.1996,        121,    57.2220,     0.9666,    27.0713,     6.9385,     0.0000,     0.0000,     0.0000,         65,          8,         62,         39, DEFECTOS 
200.jpg,          3,         10,   200.5625,   203.6875,   130.8750,     4.0000,     4.0000,     4.0000,    80.2084,   -11.9559,    35.8107,     4.4632,     4.6816,    10.7873,     0.1708,     0.3600,     0.8034,     0.0139,     0.1015,     0.0516,         16,    11.9920,     0.6914,     5.5076,     3.9791,     0.0000,     0.0000,     0.0000,         66,         33,          5,          5, DEFECTOS 
200.jpg,          3,         11,   179.8000,   182.0000,   154.4000,     5.1962,     5.9161,     5.6569,    73.1883,    -5.5840,    13.8195,     3.8625,     0.7703,     1.7208,     0.1800,     0.1520,     0.7137,     0.0067,     0.0198,     0.0420,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         70,         74,          3,          3, DEFECTOS 
200.jpg,          3,         12,   176.8647,   169.8588,    51.9941,     1.4142,     1.4142,     1.4142,    68.1991,   -10.6692,    55.8315,     8.9609,     2.9285,    10.0203,     0.1570,     0.7273,     0.6941,     0.0071,     0.2118,     0.0899,        170,    57.2220,     0.9477,    26.8235,     8.5613,     0.0000,     0.0000,     0.0000,         72,         34,         14,         24, DEFECTOS 
200.jpg,          3,         13,   200.1818,   204.2727,   156.4545,     4.7958,     4.7958,     4.7958,    80.7248,    -9.2240,    23.3980,     5.6987,     2.6125,     4.8257,     0.1790,     0.2340,     0.8018,     0.0100,     0.0451,     0.0643,         11,     9.1800,     0.7323,     4.6580,     3.1718,     0.0000,     0.0000,     0.0000,        104,         15,          5,          3, DEFECTOS 
200.jpg,          3,         14,   139.1603,   141.1298,   114.0992,     1.4142,     1.4142,     1.4142,    55.5998,    -5.1739,    13.1151,    37.2059,     3.1711,     7.8675,     0.1851,     0.4214,     0.5548,     0.0422,     0.3650,     0.3636,         10,     8.3280,     0.5874,     4.0857,     3.3066,     0.0000,     0.0000,     0.0000,        105,         10,         22,         17, DEFECTOS 
200.jpg,          4,          1,   147.7143,   149.5714,   134.0000,     6.0000,     6.0000,     6.0000,    61.2244,    -3.5610,     8.0037,     9.3699,     1.4743,     1.9726,     0.1819,     0.1093,     0.5882,     0.0267,     0.0308,     0.0956,          7,     8.4190,     0.8533,     4.8112,     2.5088,     0.0000,     0.0000,     0.0000,         19,         36,          3,          4, DEFECTOS 
200.jpg,          4,          2,   170.3958,   176.5417,   113.5417,     2.2361,     2.2361,     2.2361,    70.1780,   -11.8652,    31.2700,     7.6541,     4.5052,    12.6515,     0.1824,     0.3518,     0.6926,     0.0113,     0.1364,     0.0832,         41,    27.4740,     0.9637,    14.4373,     3.8549,     0.0000,     0.0000,     0.0000,         19,         36,          9,         12, DEFECTOS 
200.jpg,          4,          3,   182.4500,   185.2000,   145.9000,     3.6056,     3.6056,     3.6056,    74.0486,    -7.5516,    19.6656,     6.3447,     2.3597,     4.7510,     0.1765,     0.2140,     0.7276,     0.0121,     0.0483,     0.0681,         20,    15.6560,     0.7391,     6.4875,     4.3703,     0.0000,     0.0000,     0.0000,         35,         31,          5,          7, DEFECTOS 
200.jpg,          4,          4,   172.8000,   170.4000,   158.2000,     7.1414,     7.1414,     7.1414,    69.5790,    -1.3462,     6.6032,     6.4223,     0.6517,     1.3840,     0.1377,     0.0858,     0.6776,     0.0104,     0.0177,     0.0683,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         36,         27,          3,          3, DEFECTOS 
200.jpg,          4,          5,   182.8750,   181.8750,   160.3750,     5.6569,     5.6569,     5.6569,    73.5148,    -3.4125,    11.1060,     5.2551,     1.0024,     2.3383,     0.1582,     0.1244,     0.7172,     0.0071,     0.0265,     0.0568,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,         41,         28,          4,          4, DEFECTOS 
200.jpg,          4,          6,   192.0714,   195.2143,   155.4286,     4.2426,     4.2426,     4.2426,    77.6675,    -7.7215,    19.6781,     6.4023,     2.3670,     5.5393,     0.1780,     0.2051,     0.7661,     0.0108,     0.0594,     0.0689,         14,    17.0620,     0.9270,     8.5340,     3.2009,     0.0000,     0.0000,     0.0000,         48,         22,          5,          7, DEFECTOS 
200.jpg,          4,          7,   213.4000,   213.4000,   211.4000,     7.1414,     7.1414,     7.1414,    85.3270,    -0.3605,     0.9858,     5.3410,     0.0046,     0.0128,     0.1667,     0.0094,     0.8369,     0.0000,     0.0006,     0.0589,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         75,         26,          3,          3, DEFECTOS 
200.jpg,          4,          8,   180.4878,   173.3811,   108.7744,     0.0000,     0.0000,     0.0000,    69.9094,    -6.5230,    33.9774,    13.6013,     3.7417,    11.0656,     0.1546,     0.4187,     0.7099,     0.0435,     0.1613,     0.1340,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,         83,         10,         38,         59, DEFECTOS 
200.jpg,          4,          9,   214.3361,   215.3950,   134.8151,     1.4142,     1.4142,     1.4142,    84.4083,   -12.0169,    39.4683,     6.7342,     3.7921,    10.7734,     0.1675,     0.3788,     0.8490,     0.0080,     0.1033,     0.0731,         39,    22.2800,     0.8292,     9.7700,     5.4615,     0.0000,     0.0000,     0.0000,         83,         63,         22,         13, DEFECTOS 
200.jpg,          4,         10,   136.3478,   140.9565,   112.1304,     3.3166,     3.3166,     3.3166,    57.4373,    -6.8805,    14.8744,     7.9477,     2.0440,     4.5224,     0.1929,     0.2087,     0.5528,     0.0021,     0.0736,     0.0809,         23,    15.8460,     0.8738,     8.0059,     3.8928,     0.0000,     0.0000,     0.0000,         93,        108,          7,          6, DEFECTOS 
200.jpg,          4,         11,   222.6000,   221.2000,   225.6000,     7.1414,     7.1414,     7.1414,    88.3497,     1.2602,    -1.9746,     6.8063,     0.5933,     0.7507,     0.7165,     0.0191,     0.8847,     0.0381,     0.0065,     0.0789,          5,     7.8400,     0.9798,     5.7735,     1.1547,     0.0000,     0.0000,     0.0000,        109,         10,          5,          1, DEFECTOS 
200.jpg,          4,         12,   216.8000,   218.0000,   195.0000,     5.4772,     6.4807,     6.0828,    86.3899,    -4.3544,    11.1940,     3.8655,     0.8183,     1.7774,     0.1752,     0.1057,     0.8549,     0.0075,     0.0172,     0.0433,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        121,         25,          3,          3, DEFECTOS 
200.jpg,          4,         13,   195.8750,   198.8750,   179.6250,     5.6569,     5.6569,     5.6569,    79.4641,    -4.4440,     9.2847,     4.7477,     0.2415,     0.7286,     0.1928,     0.0969,     0.7799,     0.0022,     0.0071,     0.0517,          8,     8.4360,     0.7878,     4.3970,     2.7080,     0.0000,     0.0000,     0.0000,        139,         53,          4,          4, DEFECTOS 
002.jpg,          1,          1,   214.3265,   214.6327,   187.6122,     2.2361,     2.2361,     2.2361,    85.0944,    -4.6895,    13.3908,     8.9032,     1.4691,     3.6738,     0.1677,     0.1314,     0.8432,     0.0096,     0.0435,     0.0970,         49,    25.5800,     0.7785,    10.2443,     6.4297,     0.0000,     0.0000,     0.0000,         81,         15,         10,          7, DEFECTOS 
002.jpg,          1,          2,   224.8929,   224.2857,   211.7500,     3.0000,     3.0000,     3.0000,    88.9106,    -1.9721,     6.2294,     9.3517,     0.5901,     1.3120,     0.1617,     0.0621,     0.8838,     0.0207,     0.0194,     0.1007,         28,    23.8020,     0.9093,    10.8739,     4.5261,     0.0000,     0.0000,     0.0000,         92,         17,         10,          5, DEFECTOS 
002.jpg,          1,          3,   219.6000,   222.6000,   203.6000,     7.0000,     7.0000,     7.1414,    87.9734,    -4.3215,     8.9658,     4.2839,     0.2934,     0.8667,     0.1932,     0.0855,     0.8729,     0.0025,     0.0082,     0.0473,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        158,         35,          3,          3, DEFECTOS 
002.jpg,          2,          1,   200.0769,   199.1538,   154.3077,     4.4721,     4.4721,     4.4721,    79.3017,    -6.9304,    22.6842,     7.0480,     1.5749,     4.6153,     0.1629,     0.2336,     0.7855,     0.0056,     0.0572,     0.0753,         13,    15.6560,     0.9136,     7.7333,     3.1453,     0.0000,     0.0000,     0.0000,         22,         73,          7,          4, DEFECTOS 
002.jpg,          2,          2,   205.7955,   207.3182,   175.3864,     2.4495,     2.4495,     2.4495,    82.2756,    -5.9079,    15.7934,     8.9672,     1.4817,     4.5396,     0.1754,     0.1587,     0.8130,     0.0070,     0.0556,     0.0964,         44,    29.7980,     0.7803,    10.8244,     6.7691,     0.0000,     0.0000,     0.0000,         57,          6,         11,          8, DEFECTOS 
002.jpg,          3,          1,   201.4615,   210.3846,   145.6923,     4.4721,     4.4721,     4.4721,    82.2401,   -13.3327,    31.0856,     6.3738,     1.7070,     4.1158,     0.1896,     0.3073,     0.8250,     0.0008,     0.0337,     0.0718,         13,    10.4040,     0.7102,     5.0330,     3.5432,     0.0000,     0.0000,     0.0000,         19,         53,          5,          4, DEFECTOS 
002.jpg,          3,          2,   220.0000,   224.4000,   188.2000,     7.1414,     7.1414,     7.1414,    88.1382,    -7.5561,    17.2718,     3.8734,     1.5063,     3.3099,     0.1866,     0.1623,     0.8800,     0.0019,     0.0348,     0.0417,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         30,         51,          3,          3, DEFECTOS 
002.jpg,          3,          3,   213.5600,   216.7360,   193.1680,     1.4142,     1.4142,     1.4142,    85.7436,    -5.1088,    11.3165,     7.4022,     2.6098,     6.2542,     0.1956,     0.1132,     0.8512,     0.0297,     0.0649,     0.0796,        125,    42.4180,     0.8074,    16.6316,     9.8119,     0.0000,     0.0000,     0.0000,         55,          8,         17,         10, CALYX 
002.jpg,          3,          4,   206.8000,   208.6000,   198.2000,     6.7082,     6.7082,     6.7082,    83.2895,    -2.4733,     4.9399,     2.7939,     0.3468,     0.5429,     0.1951,     0.0499,     0.8180,     0.0038,     0.0057,     0.0308,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         57,         72,          3,          3, DEFECTOS 
002.jpg,          4,          1,   212.6000,   212.6000,   212.6000,     6.0828,     6.0828,     6.0828,    85.1075,     0.0000,     0.0000,     4.0242,     0.0000,     0.0000,     0.0000,     0.0000,     0.8337,     0.0000,     0.0000,     0.0440,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,         25,         41,          3,          3, DEFECTOS 
002.jpg,          4,          2,   165.3077,   171.6923,   132.7692,     4.4721,     4.4721,     4.4721,    68.7942,    -8.9705,    19.3618,     5.5060,     1.8809,     4.3486,     0.1939,     0.2302,     0.6733,     0.0017,     0.0616,     0.0567,         13,    12.8440,     0.8086,     5.9073,     3.4754,     0.0000,     0.0000,     0.0000,         51,         33,          4,          6, DEFECTOS 
002.jpg,          4,          3,   216.6075,   218.5234,   155.0187,     1.4142,     1.4142,     1.4142,    85.7177,   -10.3749,    31.0826,     6.6324,     3.7029,     9.2421,     0.1699,     0.2962,     0.8605,     0.0118,     0.0907,     0.0718,        107,    55.1540,     0.9771,    26.6352,     5.6678,     0.0000,     0.0000,     0.0000,         57,         21,         26,          8, DEFECTOS 
002.jpg,          4,          4,   210.3273,   218.2091,   202.1636,     1.4142,     1.4142,     1.4142,    86.0663,    -5.5614,     7.0282,     8.2167,     2.3302,     2.7415,     0.2466,     0.0766,     0.8558,     0.0325,     0.0345,     0.0870,        110,    36.2400,     0.7345,    14.4825,     9.8283,     0.0000,     0.0000,     0.0000,         64,          5,         15,         10, CALYX 
002.jpg,          4,          5,   229.0000,   228.1538,   221.1538,     4.4721,     4.4721,     4.4721,    90.4960,    -0.9395,     3.5164,     5.5908,     0.5513,     0.7738,     0.1536,     0.0361,     0.8992,     0.0291,     0.0111,     0.0599,         13,    11.4380,     0.8325,     5.7735,     3.1989,     0.0000,     0.0000,     0.0000,         95,         20,          5,          5, DEFECTOS 
002.jpg,          4,          6,   228.6774,   227.5484,   211.8710,     2.8284,     2.8284,     2.8284,    90.1014,    -2.3079,     7.7873,     5.3218,     0.8791,     2.3448,     0.1554,     0.0739,     0.8970,     0.0149,     0.0216,     0.0581,          5,     4.9620,     0.7651,     3.3066,     2.1292,     0.0000,     0.0000,     0.0000,         98,         15,         10,          8, DEFECTOS 
009.jpg,          1,          1,   212.0000,   203.7200,    79.2800,     3.1623,     3.1623,     3.1623,    80.6052,   -11.3367,    58.1873,     5.6158,     3.2102,    14.3619,     0.1550,     0.6374,     0.8314,     0.0080,     0.2133,     0.0659,         25,    18.6580,     0.5279,     6.5060,     5.5257,     0.0000,     0.0000,     0.0000,         45,        134,          6,          6, DEFECTOS 
009.jpg,          1,          2,   203.1304,   201.8696,   105.3913,     3.3166,     3.3166,     3.3166,    79.6494,   -12.2135,    46.7658,     4.8967,     6.4495,    16.9805,     0.1596,     0.4921,     0.8068,     0.0160,     0.1820,     0.0528,         23,    29.7160,     0.4273,     7.5357,     6.8130,     0.0000,     0.0000,     0.0000,         53,        132,          7,          7, DEFECTOS 
009.jpg,          1,          3,   202.6000,   201.2000,    99.8500,     3.6056,     3.6056,     3.6056,    79.2736,   -12.7929,    49.3378,     8.0566,     3.7089,    11.8313,     0.1630,     0.5224,     0.7990,     0.0088,     0.1631,     0.0908,         20,    24.0920,     0.9231,    11.1235,     4.2771,     0.0000,     0.0000,     0.0000,         53,        149,         10,          5, DEFECTOS 
009.jpg,          1,          4,   200.4021,   202.5909,   181.7378,     1.0000,     1.0000,     1.0000,    80.6122,    -4.3626,    10.1927,    14.1107,     2.2882,     6.0941,     0.1982,     0.1097,     0.7965,     0.0569,     0.0669,     0.1514,        286,   115.0800,     0.9355,    40.4534,    14.2947,     0.0000,     0.0000,     0.0000,         64,          6,         43,         15, CALYX 
009.jpg,          1,          5,   150.8000,   136.0800,    60.4400,     3.1623,     3.1623,     3.1623,    56.5479,    -3.8601,    40.8861,     8.0236,     1.9203,    12.3076,     0.1379,     0.5926,     0.5914,     0.0070,     0.1568,     0.0862,         25,    16.1020,     0.8545,     7.9667,     4.1382,     0.0000,     0.0000,     0.0000,         75,        184,          8,          4, DEFECTOS 
009.jpg,          1,          6,   117.4000,   113.4000,   102.6000,     6.2450,     6.2450,     6.4807,    47.8377,    -0.5030,     6.5504,     3.0442,     0.1737,     0.6073,     0.1214,     0.1270,     0.4604,     0.0032,     0.0152,     0.0297,          5,     5.6240,     0.0000,     2.7809,     2.7809,     0.0000,     0.0000,     0.0000,        104,        187,          3,          3, DEFECTOS 
009.jpg,          1,          7,   114.6000,   110.4000,    81.9000,     5.0990,     5.0990,     5.0990,    46.1916,    -3.3234,    16.5220,     6.0870,     0.6056,     1.3478,     0.1455,     0.2881,     0.4494,     0.0062,     0.0333,     0.0593,         10,    10.0320,     0.8492,     5.2662,     2.7809,     0.0000,     0.0000,     0.0000,        117,        184,          5,          4, DEFECTOS 
009.jpg,          1,          8,   219.1818,   214.0606,   161.3333,     2.8284,     2.8284,     2.8284,    84.8613,    -6.3211,    26.7068,     6.6683,     1.8030,     8.6356,     0.1535,     0.2633,     0.8597,     0.0096,     0.0857,     0.0806,         33,    22.7680,     0.9135,    11.2275,     4.5673,     0.0000,     0.0000,     0.0000,        154,         37,          8,          9, DEFECTOS 
